longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,MedianPrice
-122.38,37.34,33,1054,209.0,400,161,7.7773,NEAR OCEAN,456300
-121.84,37.33,28,1535,330.0,1937,317,4.1146,<1H OCEAN,160100
-118.2,33.93,41,857,201.0,934,227,2.6339,<1H OCEAN,145700
-124.17,40.77,30,1895,366.0,990,359,2.2227,NEAR OCEAN,81300
-118.04,33.98,25,3040,831.0,1580,735,2.3182,<1H OCEAN,182100
-118.39,33.86,24,2386,582.0,1152,568,4.8971,<1H OCEAN,400700
-122.25,38.02,16,1803,267.0,946,266,5.7001,NEAR BAY,205100
-122.43,37.75,52,3521,767.0,1415,687,4.875,NEAR BAY,362200
-118.44,34.19,19,3487,959.0,2278,835,2.6709,<1H OCEAN,215500
-122.61,38.24,17,1728,271.0,897,284,3.4896,<1H OCEAN,185900
-124.09,40.86,25,1322,387.0,794,379,1.1742,NEAR OCEAN,75000
-122.06,37.64,37,1468,304.0,1038,282,4.1652,NEAR BAY,158200
-117.94,33.8,23,2757,734.0,1811,707,2.8,<1H OCEAN,214300
-118.46,34.02,29,2329,833.0,1953,800,2.6639,<1H OCEAN,233300
-121.33,38.64,27,2203,493.0,1158,492,2.4342,INLAND,119500
-117.05,33.26,14,3103,569.0,1704,539,3.7644,<1H OCEAN,264700
-118.19,33.86,42,1999,431.0,1060,399,3.7031,<1H OCEAN,167100
-122.32,37.92,28,4649,977.0,2606,953,3.2674,NEAR BAY,129100
-118.01,33.83,29,3963,772.0,2104,743,4.9803,<1H OCEAN,208600
-118.52,34.27,36,3204,538.0,1499,499,5.5649,<1H OCEAN,271200
-118.29,34.09,29,2240,792.0,2254,739,2.3317,<1H OCEAN,172500
-122.09,37.7,33,4413,1107.0,2239,1051,2.9861,NEAR BAY,208200
-121.99,38.34,13,3252,610.0,1915,631,4.2137,INLAND,151700
-122.45,37.66,36,5456,926.0,2761,916,4.7755,NEAR OCEAN,280700
-122.42,40.57,10,7949,1309.0,3176,1163,4.1099,INLAND,120100
-118.32,33.98,44,1448,314.0,861,310,2.2396,<1H OCEAN,108600
-117.98,33.7,16,5127,631.0,2142,596,7.8195,<1H OCEAN,390500
-122.92,39.05,38,3131,624.0,1591,568,2.5457,INLAND,80700
-122.33,37.94,43,1876,389.0,807,377,3.1571,NEAR BAY,141600
-121.06,37.45,33,1401,299.0,915,282,3.4464,INLAND,162500
-117.19,32.83,30,2288,448.0,1240,469,4.0114,NEAR OCEAN,169800
-121.46,38.65,8,3746,767.0,2161,744,3.2039,INLAND,103400
-116.86,33.05,17,9044,1689.0,5030,1596,3.6348,<1H OCEAN,164500
-116.54,33.82,12,9482,2501.0,2725,1300,1.5595,INLAND,115600
-122.38,37.58,52,1704,226.0,671,243,8.4704,NEAR OCEAN,500001
-122.1,37.37,40,2224,354.0,929,345,8.1064,NEAR BAY,500001
-117.41,34.09,21,3300,587.0,1896,572,3.6466,INLAND,130600
-122.26,37.84,52,950,202.0,467,198,3.9643,NEAR BAY,188800
-120.04,36.95,36,1528,347.0,1334,304,1.3594,INLAND,48300
-118.28,34.0,43,713,245.0,880,237,1.2065,<1H OCEAN,103600
-119.17,34.2,40,1083,319.0,1843,349,2.3077,NEAR OCEAN,106900
-117.87,33.62,15,2209,275.0,735,274,15.0001,<1H OCEAN,500001
-121.85,37.26,16,2312,303.0,1158,295,7.4323,<1H OCEAN,311800
-122.38,37.76,52,248,68.0,124,51,1.4886,NEAR BAY,450000
-122.4,37.76,52,1495,311.0,506,275,4.4375,NEAR BAY,320000
-122.03,37.56,31,4981,964.0,2841,924,4.8962,NEAR BAY,220200
-118.1,34.07,36,3661,956.0,3816,931,2.5104,<1H OCEAN,185000
-119.83,34.44,35,796,281.0,567,257,2.1389,NEAR OCEAN,260000
-121.39,38.57,33,2648,357.0,863,359,8.4016,INLAND,338700
-122.16,37.86,36,3359,493.0,1298,483,8.1586,NEAR BAY,404300
-122.14,37.38,26,2859,343.0,951,336,10.4277,NEAR BAY,500001
-117.97,33.68,16,4508,598.0,2221,623,7.3731,<1H OCEAN,390800
-119.79,36.79,26,1700,423.0,909,386,2.256,INLAND,64500
-122.4,37.72,41,1975,440.0,1528,424,3.8625,NEAR BAY,218300
-121.87,37.67,10,4337,800.0,1813,743,5.5,INLAND,247200
-120.72,35.63,31,3476,644.0,1476,567,3.3472,<1H OCEAN,195200
-118.48,34.2,12,3831,1083.0,2258,967,2.4375,<1H OCEAN,255400
-119.1,34.31,21,2424,527.0,1379,484,2.6786,<1H OCEAN,184000
-121.74,37.29,6,7292,1295.0,2468,1262,5.6411,<1H OCEAN,294700
-122.27,37.54,5,2140,420.0,990,394,6.035,NEAR BAY,438800
-121.54,39.48,29,2896,596.0,1809,617,1.8047,INLAND,53800
-121.79,37.67,26,2163,339.0,947,346,6.0797,INLAND,211000
-119.02,35.35,38,1472,305.0,670,282,2.2407,INLAND,76000
-116.47,33.81,7,10105,2481.0,6274,2095,2.4497,INLAND,90900
-120.96,37.66,16,4961,902.0,2654,804,4.2823,INLAND,138300
-117.28,32.8,20,1838,540.0,615,325,3.5486,NEAR OCEAN,193800
-119.25,36.71,13,2813,579.0,1385,512,2.2202,INLAND,100000
-118.09,33.99,35,2787,639.0,1923,614,3.5757,<1H OCEAN,177900
-118.31,34.06,34,1848,667.0,1351,589,2.0547,<1H OCEAN,410000
-121.32,38.68,25,1252,207.0,587,217,3.5893,INLAND,146400
-122.41,37.75,52,1678,386.0,1220,357,2.5809,NEAR BAY,255300
-122.02,38.26,8,2894,602.0,1566,572,3.6335,INLAND,131600
-118.42,34.02,34,2243,444.0,973,413,4.9676,<1H OCEAN,414100
-121.93,37.72,26,3816,637.0,1935,642,4.4697,<1H OCEAN,221300
-121.45,37.75,15,3846,677.0,2360,635,4.6173,INLAND,164800
-117.56,33.83,28,895,127.0,346,115,5.4788,INLAND,339300
-118.32,33.73,25,1099,168.0,407,159,7.6886,NEAR OCEAN,500001
-122.44,37.78,52,2747,736.0,1309,653,2.943,NEAR BAY,341700
-117.89,33.74,32,1562,365.0,2145,347,2.9167,<1H OCEAN,158400
-121.96,37.22,35,4709,723.0,1866,694,8.492,<1H OCEAN,500001
-118.28,33.78,20,2233,591.0,1915,558,3.2011,<1H OCEAN,169100
-121.22,38.16,24,4411,776.0,2038,732,3.475,INLAND,151200
-122.19,37.76,26,1293,297.0,984,303,1.9479,NEAR BAY,85800
-117.09,34.01,37,106,18.0,27,12,4.0556,INLAND,131300
-119.71,34.41,18,1225,317.0,694,306,3.6823,NEAR OCEAN,255000
-118.19,33.78,24,225,72.0,439,71,2.8533,NEAR OCEAN,137500
-121.53,38.51,20,6132,1324.0,2595,1174,3.1607,INLAND,178900
-122.19,37.44,38,3383,456.0,1203,465,9.3198,NEAR OCEAN,500001
-117.43,33.96,28,3747,651.0,2399,646,3.8682,INLAND,116500
-118.15,33.98,17,3361,925.0,3264,914,2.2813,<1H OCEAN,145600
-121.01,37.66,36,3679,613.0,1366,581,4.5,INLAND,151400
-118.37,34.08,22,3008,938.0,1224,816,3.2149,<1H OCEAN,300000
-122.0,37.3,29,3429,524.0,1518,520,7.218,<1H OCEAN,400700
-121.91,37.71,25,4377,668.0,2038,671,5.7233,<1H OCEAN,231800
-117.27,34.13,40,1298,254.0,793,268,3.0721,INLAND,83800
-117.97,33.77,20,1988,424.0,1277,425,2.9414,<1H OCEAN,162200
-122.7,38.33,26,1887,381.0,1060,364,3.0078,<1H OCEAN,160400
-117.99,33.66,29,1330,293.0,613,236,4.6591,<1H OCEAN,353100
-118.24,33.94,37,869,241.0,1040,233,2.0,<1H OCEAN,84200
-117.93,33.82,28,2444,555.0,1848,567,3.0179,<1H OCEAN,198800
-121.34,38.56,12,2975,628.0,1440,593,2.9896,INLAND,118600
-118.29,34.1,43,1711,443.0,1190,429,3.5172,<1H OCEAN,265500
-117.2,34.52,12,4476,761.0,2255,735,3.925,INLAND,118500
-119.04,34.24,20,7794,1192.0,4169,1188,5.9316,<1H OCEAN,311900
-117.84,33.78,24,3817,787.0,1656,713,4.25,<1H OCEAN,248000
-121.46,38.54,36,1825,411.0,1226,391,1.5292,INLAND,55700
-117.69,33.55,4,1764,220.0,705,224,8.3275,<1H OCEAN,384200
-122.64,41.73,50,1525,308.0,661,285,2.2206,INLAND,63200
-118.06,34.13,40,4307,918.0,1769,845,3.6341,INLAND,391500
-118.3,33.96,47,2112,417.0,1161,368,3.9722,<1H OCEAN,117400
-117.94,33.77,32,714,142.0,654,154,4.5052,<1H OCEAN,170800
-121.05,38.92,34,2144,372.0,899,378,3.3021,INLAND,158800
-118.23,33.93,39,2065,532.0,2015,535,0.8478,<1H OCEAN,104900
-118.14,33.76,37,3242,698.0,1080,629,3.901,NEAR OCEAN,432500
-120.45,36.86,34,673,173.0,539,182,2.3523,INLAND,66000
-121.03,37.63,5,2881,584.0,1490,570,3.0398,INLAND,120000
-118.25,33.96,48,1052,234.0,793,216,1.6585,<1H OCEAN,92900
-118.39,34.02,38,2447,636.0,1312,574,3.5909,<1H OCEAN,279400
-122.42,37.76,52,4001,1084.0,2129,1037,3.5052,NEAR BAY,391200
-122.25,37.82,52,1424,289.0,550,253,5.0917,NEAR BAY,262500
-119.18,34.22,15,4615,1008.0,2549,973,3.9063,NEAR OCEAN,198700
-117.09,32.68,29,1792,449.0,1650,396,2.2201,NEAR OCEAN,100000
-117.1,32.75,17,871,379.0,955,351,1.4375,NEAR OCEAN,96400
-118.35,34.15,52,1680,238.0,493,211,9.042,<1H OCEAN,500001
-116.93,33.93,13,7804,1594.0,3297,1469,2.0549,INLAND,95600
-117.18,32.75,52,1504,208.0,518,196,8.603,NEAR OCEAN,459600
-118.13,34.19,48,2539,425.0,930,364,4.7269,INLAND,303900
-116.72,33.56,13,3166,682.0,1250,475,2.355,INLAND,122900
-117.05,32.59,26,1919,345.0,1326,341,4.2679,NEAR OCEAN,131900
-118.37,33.93,46,1130,201.0,503,196,4.4861,<1H OCEAN,246300
-118.29,33.99,39,979,235.0,857,236,2.5547,<1H OCEAN,108900
-121.38,38.65,34,825,173.0,355,130,3.1858,INLAND,109500
-122.26,37.8,36,5329,2477.0,3469,2323,2.0096,NEAR BAY,130000
-117.46,33.95,34,1565,296.0,1142,328,3.6979,INLAND,99600
-117.91,33.65,19,1589,421.0,1118,394,4.1029,<1H OCEAN,213400
-123.88,40.93,28,1272,259.0,519,220,3.2891,<1H OCEAN,106300
-121.88,37.26,13,1893,487.0,1018,464,3.8047,<1H OCEAN,204700
-119.72,34.43,30,2491,656.0,1091,576,2.5139,<1H OCEAN,279500
-121.55,38.51,22,2403,431.0,1088,421,3.9,INLAND,146900
-122.46,37.66,36,2535,451.0,1390,436,5.3398,NEAR OCEAN,260900
-121.44,38.63,38,1402,370.0,970,382,1.6343,INLAND,71000
-118.26,34.23,43,1428,325.0,836,302,4.5759,<1H OCEAN,209200
-119.68,34.43,49,1785,386.0,1267,380,3.5208,<1H OCEAN,251200
-118.06,34.11,36,2178,485.0,914,412,2.7656,INLAND,239500
-122.0,37.23,36,3191,430.0,1234,440,9.0704,<1H OCEAN,500001
-120.15,39.17,32,1684,359.0,454,209,2.9125,INLAND,145800
-118.08,34.13,28,4465,985.0,2273,949,3.5671,INLAND,228500
-118.42,34.09,40,3552,392.0,1024,370,15.0001,<1H OCEAN,500001
-122.0,37.39,33,2154,405.0,1655,434,5.7962,<1H OCEAN,229800
-118.33,34.02,46,1528,391.0,933,366,2.1979,<1H OCEAN,125700
-117.25,34.53,13,5841,955.0,2455,915,4.1333,INLAND,158200
-118.2,33.81,45,944,178.0,533,193,3.4808,NEAR OCEAN,206900
-122.19,37.75,19,2207,565.0,1481,520,1.3194,NEAR BAY,81400
-117.87,33.78,19,2813,567.0,1334,596,4.7208,<1H OCEAN,173500
-118.08,34.56,14,5144,887.0,2846,824,4.5615,INLAND,137200
-118.44,34.29,30,1632,401.0,1357,401,3.1588,<1H OCEAN,160100
-118.25,33.79,38,1730,460.0,1724,424,2.7308,NEAR OCEAN,150400
-117.95,33.71,16,6058,1715.0,3285,1495,3.4133,<1H OCEAN,290900
-118.46,33.97,19,2461,521.0,777,447,10.0,<1H OCEAN,500001
-117.18,32.7,44,2655,514.0,1102,489,3.6759,NEAR OCEAN,368800
-122.18,37.73,42,4074,874.0,2736,780,2.455,NEAR BAY,82400
-118.6,34.13,20,14291,1934.0,5452,1875,9.1232,<1H OCEAN,472000
-117.76,35.63,12,2014,372.0,1027,356,3.9261,INLAND,101300
-119.3,34.27,17,1527,503.0,688,423,1.6007,NEAR OCEAN,187500
-122.59,38.92,15,1410,329.0,599,273,2.1953,INLAND,75000
-122.14,37.73,51,2619,403.0,922,393,4.6042,NEAR BAY,251900
-118.22,33.89,37,797,190.0,485,166,2.7434,<1H OCEAN,95200
-117.29,34.13,44,2337,563.0,1238,467,1.5156,INLAND,75800
-119.34,36.21,30,749,214.0,537,199,0.8229,INLAND,68400
-117.13,32.63,10,7374,1157.0,1900,794,8.7991,NEAR OCEAN,478500
-117.96,34.08,33,4151,850.0,3563,848,3.1912,<1H OCEAN,159900
-117.69,33.66,5,4246,689.0,1933,722,6.9501,<1H OCEAN,225700
-122.67,38.31,28,1915,419.0,930,342,3.7875,<1H OCEAN,292700
-116.97,33.94,29,3197,632.0,1722,603,3.0432,INLAND,91200
-122.3,38.3,21,1108,269.0,524,274,2.7619,NEAR BAY,154600
-117.05,32.8,17,1475,308.0,549,293,3.7167,<1H OCEAN,180400
-117.8,33.72,16,2617,506.0,1317,511,4.821,<1H OCEAN,201400
-122.47,37.85,19,1926,593.0,881,546,2.9145,NEAR BAY,140400
-117.07,32.8,36,2028,349.0,820,352,3.9828,<1H OCEAN,168900
-118.25,33.93,27,581,135.0,647,131,3.2917,<1H OCEAN,83100
-119.83,36.78,35,1789,357.0,933,357,2.5223,INLAND,66200
-118.46,34.3,32,2424,476.0,2291,419,4.0337,<1H OCEAN,158500
-117.17,32.82,24,1623,417.0,911,397,2.7401,NEAR OCEAN,198100
-118.14,34.03,38,1447,293.0,1042,284,4.1375,<1H OCEAN,211500
-118.14,33.89,33,1250,276.0,866,268,4.1708,<1H OCEAN,175000
-117.91,34.11,20,3158,684.0,2396,713,3.525,<1H OCEAN,153000
-118.03,33.77,21,3803,898.0,1511,829,3.0,<1H OCEAN,221200
-121.61,37.86,30,1428,287.0,989,287,3.691,INLAND,154400
-119.35,36.22,32,1290,304.0,852,309,1.4429,INLAND,54600
-116.99,33.46,13,1614,410.0,846,270,2.83,<1H OCEAN,43000
-117.86,33.62,23,3166,411.0,1092,345,7.9367,<1H OCEAN,500001
-121.97,38.34,11,1500,319.0,899,304,4.5568,INLAND,127200
-117.78,34.03,8,32054,5290.0,15507,5050,6.0191,<1H OCEAN,253900
-117.23,33.21,34,544,108.0,348,127,4.125,<1H OCEAN,164600
-123.26,41.86,25,2344,532.0,1117,424,2.7222,INLAND,64600
-118.09,33.97,39,1473,297.0,1108,294,4.1389,<1H OCEAN,166000
-118.24,34.24,31,3812,595.0,1645,591,7.585,<1H OCEAN,380100
-121.9,37.36,38,1141,333.0,1028,291,2.7333,<1H OCEAN,182500
-122.27,37.82,43,1868,456.0,1061,407,1.5045,NEAR BAY,93800
-118.29,33.88,36,1751,438.0,1175,419,3.0739,<1H OCEAN,218600
-122.28,37.8,52,96,31.0,191,34,0.75,NEAR BAY,162500
-118.2,33.79,25,2851,968.0,3744,906,2.0675,NEAR OCEAN,116700
-122.54,37.62,35,1481,277.0,747,254,4.4286,NEAR OCEAN,262100
-118.31,34.08,30,1390,457.0,1460,423,2.2422,<1H OCEAN,254500
-121.46,38.56,52,1750,372.0,764,369,2.9191,INLAND,111800
-119.95,36.96,18,1996,379.0,1327,356,2.6087,INLAND,96000
-120.82,37.49,25,1611,285.0,882,261,3.5547,INLAND,122400
-118.19,33.95,42,2309,685.0,2609,673,2.7206,<1H OCEAN,162100
-117.51,34.41,5,2884,567.0,1396,465,3.7361,INLAND,119600
-118.39,33.92,41,80,20.0,61,23,5.25,<1H OCEAN,247200
-122.11,37.43,35,3584,535.0,1405,538,7.3023,NEAR BAY,451300
-117.3,34.24,38,4116,949.0,1196,422,3.5625,INLAND,96500
-118.45,34.03,39,1657,402.0,931,363,3.7813,<1H OCEAN,336300
-117.81,33.88,19,2968,503.0,1430,459,5.3339,<1H OCEAN,371700
-117.23,33.94,7,13195,2696.0,6763,2437,3.5851,INLAND,142000
-118.12,33.91,36,2053,386.0,1023,394,3.0,<1H OCEAN,216600
-118.55,34.44,14,15348,2366.0,7087,2169,6.3277,INLAND,237700
-118.2,33.88,40,2945,725.0,2858,690,3.2368,<1H OCEAN,136900
-118.46,34.16,28,2795,622.0,1173,545,4.4423,<1H OCEAN,280400
-114.6,34.83,46,1497,309.0,787,271,2.1908,INLAND,48100
-121.39,38.43,3,2696,384.0,990,316,5.4445,INLAND,237600
-122.32,38.33,17,851,118.0,370,123,5.0877,NEAR BAY,209300
-124.23,40.81,52,1112,209.0,544,172,3.3462,NEAR OCEAN,50800
-117.68,34.15,4,4082,578.0,1996,580,6.7813,INLAND,286300
-121.94,37.34,42,2174,420.0,1304,464,3.1429,<1H OCEAN,286500
-121.09,39.23,35,2637,511.0,1181,480,2.7813,INLAND,109200
-118.22,34.05,43,1153,411.0,1667,409,1.9402,<1H OCEAN,139300
-118.3,33.92,34,2053,382.0,1258,380,3.0139,<1H OCEAN,154700
-121.95,37.3,21,4193,1068.0,2487,1011,3.7188,<1H OCEAN,293000
-117.74,34.03,27,3623,809.0,3712,754,3.4609,INLAND,123300
-118.4,34.1,27,3979,510.0,1351,520,15.0001,<1H OCEAN,500001
-118.13,33.8,36,1496,271.0,743,265,4.4312,<1H OCEAN,226000
-117.98,33.76,24,1880,405.0,967,418,4.4545,<1H OCEAN,192500
-118.1,34.16,46,2863,513.0,1412,498,5.3272,INLAND,330200
-122.23,40.63,16,1141,220.0,563,200,2.3287,INLAND,130700
-117.23,34.13,10,1145,293.0,726,251,1.645,INLAND,68700
-117.28,33.18,16,3002,591.0,842,538,2.1205,NEAR OCEAN,157300
-118.28,33.82,26,4586,1042.0,3680,1027,4.174,<1H OCEAN,205100
-121.87,37.35,37,1566,375.0,1223,346,3.2793,<1H OCEAN,174500
-122.27,37.74,28,6909,1554.0,2974,1484,3.6875,NEAR BAY,353900
-117.39,33.96,52,1992,345.0,948,358,3.2917,INLAND,129300
-117.26,34.15,33,2271,389.0,1100,380,3.5978,INLAND,88300
-118.02,33.95,36,1681,329.0,964,311,4.108,<1H OCEAN,181200
-118.37,34.04,43,1465,278.0,727,290,4.0781,<1H OCEAN,289400
-117.83,33.65,8,2149,426.0,950,399,4.1103,<1H OCEAN,250400
-119.22,34.34,29,3128,672.0,1815,648,2.9821,NEAR OCEAN,175700
-118.29,33.71,40,1644,471.0,780,416,3.1071,NEAR OCEAN,464300
-122.3,37.81,52,572,109.0,274,82,1.8516,NEAR BAY,85000
-117.84,33.66,5,1688,430.0,857,402,3.7857,<1H OCEAN,231600
-117.34,33.16,24,1006,277.0,610,246,2.25,NEAR OCEAN,187500
-118.34,34.05,50,2009,419.0,1130,402,3.1944,<1H OCEAN,213500
-121.81,37.33,4,5532,778.0,3651,770,7.2982,<1H OCEAN,343000
-122.16,37.44,34,2199,529.0,1193,532,4.2972,NEAR BAY,405900
-117.99,33.72,14,2127,537.0,1338,475,3.628,<1H OCEAN,188500
-118.24,34.23,43,1061,208.0,514,208,6.01,<1H OCEAN,254200
-121.82,37.29,16,2085,394.0,1705,391,5.0225,<1H OCEAN,222800
-120.42,34.91,4,6986,1217.0,2801,1212,3.2135,<1H OCEAN,212700
-117.06,32.69,9,1520,269.0,1250,265,4.8875,NEAR OCEAN,157700
-117.91,33.64,29,1652,310.0,832,326,4.8098,<1H OCEAN,325400
-117.43,34.11,17,4109,884.0,2544,780,2.7757,INLAND,109800
-118.3,34.08,34,1562,651.0,1774,559,1.5685,<1H OCEAN,225000
-119.4,35.06,21,2213,458.0,1250,440,2.9187,INLAND,52100
-117.99,33.83,35,1484,252.0,916,248,5.2657,<1H OCEAN,191400
-116.98,32.75,18,1519,369.0,802,347,2.9886,<1H OCEAN,170800
-121.32,38.59,21,9774,1777.0,4674,1712,3.6817,INLAND,136100
-116.62,34.23,14,6438,1719.0,1586,691,1.6136,INLAND,67400
-118.43,34.13,37,4400,695.0,1521,666,8.2954,<1H OCEAN,500001
-122.01,37.39,26,2500,962.0,2374,879,3.5586,<1H OCEAN,222200
-116.98,32.79,32,3756,662.0,1611,598,3.8667,<1H OCEAN,189700
-121.55,38.51,14,5490,851.0,2415,837,6.5253,INLAND,216800
-117.29,33.18,15,3780,792.0,1632,721,2.7644,NEAR OCEAN,111400
-121.54,38.59,40,2120,504.0,1304,464,2.0368,INLAND,67800
-118.47,34.27,35,1150,185.0,741,178,5.741,<1H OCEAN,220600
-122.48,37.72,46,2403,638.0,1281,603,3.2321,NEAR OCEAN,112500
-118.02,33.77,34,2115,352.0,1253,338,5.1507,<1H OCEAN,207500
-117.66,34.12,16,3853,541.0,1726,497,6.1195,INLAND,251100
-121.73,38.55,34,1717,393.0,1224,387,2.7917,INLAND,130800
-122.01,37.95,8,3866,539.0,1555,513,6.0901,NEAR BAY,298200
-121.93,37.33,44,1449,291.0,676,282,3.575,<1H OCEAN,292200
-118.27,33.83,28,2152,415.0,1623,429,4.35,<1H OCEAN,200500
-122.4,37.72,47,1465,306.0,1119,315,4.2672,NEAR BAY,219400
-117.09,32.67,37,1157,332.0,983,306,2.0972,NEAR OCEAN,117000
-117.92,33.79,29,3692,969.0,2683,881,3.1726,<1H OCEAN,198700
-122.17,37.69,24,2262,391.0,1125,366,4.7609,NEAR BAY,212600
-118.26,33.97,44,1246,308.0,1031,295,1.9556,<1H OCEAN,96300
-122.27,37.84,52,1688,337.0,853,325,2.1806,NEAR BAY,99700
-120.97,37.66,21,2760,632.0,1260,576,2.0227,INLAND,179800
-117.92,33.83,36,1072,193.0,639,196,5.0275,<1H OCEAN,179300
-120.95,37.62,11,4981,814.0,1934,686,3.7041,INLAND,174800
-119.28,35.5,34,1923,379.0,1101,351,2.4044,INLAND,65800
-119.69,36.75,6,1926,303.0,965,316,4.7463,INLAND,93100
-119.24,35.67,32,3216,750.0,2639,709,2.0025,INLAND,54700
-117.62,33.77,43,1911,439.0,930,433,4.6369,<1H OCEAN,186400
-117.88,34.12,36,2029,351.0,1327,364,4.1836,<1H OCEAN,164300
-117.03,32.73,38,3174,606.0,1557,619,3.5861,NEAR OCEAN,123600
-117.99,33.92,27,5805,1152.0,3106,1144,4.061,<1H OCEAN,222700
-118.03,34.16,36,1640,239.0,693,253,6.6888,INLAND,500001
-118.14,33.89,37,1159,238.0,740,243,4.9107,<1H OCEAN,179600
-118.17,33.87,48,2258,509.0,1395,492,3.765,<1H OCEAN,164800
-121.27,37.93,24,1451,320.0,1413,283,2.125,INLAND,61200
-118.07,34.0,42,1392,351.0,1471,348,2.63,<1H OCEAN,143800
-120.98,38.34,27,3471,653.0,1793,600,3.5508,INLAND,99100
-117.79,33.68,9,1633,295.0,928,297,5.7858,<1H OCEAN,265900
-121.51,38.79,29,1716,323.0,850,282,2.9324,INLAND,137500
-121.87,36.95,7,3703,679.0,1375,608,4.9219,NEAR OCEAN,368400
-122.25,37.83,35,1613,428.0,675,422,3.4722,NEAR BAY,243100
-118.03,33.97,22,2185,623.0,1644,606,2.593,<1H OCEAN,192000
-118.35,34.1,26,3977,1050.0,1720,935,3.358,<1H OCEAN,364500
-118.21,33.92,41,1722,363.0,1432,326,3.2976,<1H OCEAN,151200
-118.35,33.93,31,2746,697.0,1973,598,3.5139,<1H OCEAN,192800
-117.95,33.87,35,1854,383.0,1115,381,4.4784,<1H OCEAN,185200
-119.69,34.41,44,1208,357.0,603,297,2.6103,<1H OCEAN,500000
-118.45,34.18,33,2077,486.0,1021,450,3.6019,<1H OCEAN,225000
-118.26,34.14,23,1336,396.0,1255,359,2.5388,<1H OCEAN,205000
-117.33,34.08,37,2267,405.0,1175,403,3.75,INLAND,95200
-121.02,37.61,33,1469,370.0,1318,349,1.7104,INLAND,59000
-122.33,37.94,45,1226,279.0,590,260,2.8833,NEAR BAY,140400
-116.94,32.81,8,2517,632.0,1686,613,2.136,<1H OCEAN,143500
-118.27,33.82,37,943,218.0,803,216,5.2287,<1H OCEAN,191100
-118.42,34.22,34,3004,589.0,1938,568,4.1857,<1H OCEAN,198600
-121.26,38.12,27,1818,459.0,1182,428,1.8575,INLAND,73800
-121.77,36.92,9,4934,1112.0,3198,977,3.5,<1H OCEAN,194800
-118.5,34.25,32,2411,380.0,1040,344,6.155,<1H OCEAN,257300
-117.13,32.8,15,1606,375.0,784,342,3.7237,NEAR OCEAN,108300
-117.09,32.69,20,1102,205.0,852,217,3.1833,NEAR OCEAN,108300
-118.21,33.95,38,1889,565.0,2087,559,1.7778,<1H OCEAN,154000
-117.61,33.44,17,2036,272.0,713,265,6.5954,NEAR OCEAN,346200
-120.73,37.38,23,1451,292.0,1052,265,2.8698,INLAND,72900
-117.95,34.02,19,1129,258.0,900,228,3.875,<1H OCEAN,135600
-117.18,32.69,52,1837,313.0,668,300,5.1009,NEAR OCEAN,500001
-122.29,37.56,12,6474,1467.0,2516,1390,5.0353,NEAR BAY,305800
-117.97,34.0,28,1983,375.0,1407,367,3.8319,<1H OCEAN,179000
-117.21,33.14,12,4839,954.0,1708,952,2.8586,<1H OCEAN,163300
-117.16,34.06,17,2285,554.0,1412,541,1.8152,INLAND,94300
-121.2,39.23,9,2802,447.0,955,418,5.2359,INLAND,213300
-122.36,37.95,38,1066,248.0,729,286,1.5139,NEAR BAY,81700
-117.68,33.63,16,5218,1187.0,2701,1125,3.929,<1H OCEAN,143100
-122.02,36.97,39,2124,661.0,1365,606,1.6642,NEAR OCEAN,281300
-118.48,34.19,36,2058,423.0,1132,423,3.8833,<1H OCEAN,210400
-122.43,37.79,52,6186,1566.0,2065,1374,5.8543,NEAR BAY,500001
-121.29,37.33,36,48,12.0,27,8,4.0,INLAND,75000
-118.34,34.19,41,1524,393.0,1176,375,2.875,<1H OCEAN,192400
-122.58,38.43,10,3597,661.0,1132,639,3.9375,<1H OCEAN,269200
-121.97,37.3,31,3340,735.0,1891,686,4.8542,<1H OCEAN,275000
-118.33,33.97,44,2526,579.0,1423,573,2.5363,<1H OCEAN,158800
-120.6,37.37,10,3075,498.0,1368,487,4.6667,INLAND,130100
-118.44,34.19,29,1599,459.0,1143,438,2.4583,<1H OCEAN,199100
-117.94,34.14,33,1620,283.0,868,275,5.411,INLAND,219400
-117.8,33.85,16,4151,637.0,1558,604,5.806,<1H OCEAN,304900
-121.28,37.97,47,2348,507.0,1455,479,1.65,INLAND,66000
-119.74,34.35,34,1664,292.0,705,257,5.0,NEAR OCEAN,329400
-117.74,33.73,18,328,68.0,391,60,4.1167,<1H OCEAN,87500
-116.99,32.76,21,3833,595.0,1645,589,4.625,<1H OCEAN,273500
-122.42,37.76,52,2038,629.0,2007,596,2.5701,NEAR BAY,266700
-118.07,33.89,17,2223,544.0,2008,512,3.0777,<1H OCEAN,160800
-117.11,33.98,25,1254,312.0,715,301,2.7344,INLAND,149000
-121.31,37.97,42,1824,277.0,720,309,5.1915,INLAND,183700
-117.33,34.05,26,613,149.0,431,130,1.3977,INLAND,73100
-120.63,36.98,20,2380,489.0,1581,505,2.0595,INLAND,61300
-121.84,37.4,25,1866,271.0,840,275,6.8677,<1H OCEAN,288500
-119.01,35.34,36,973,219.0,613,187,1.5625,INLAND,46700
-122.87,39.13,15,1927,427.0,810,321,1.6369,INLAND,86500
-118.14,34.72,15,2181,361.0,1057,300,4.625,INLAND,118100
